CustomerID;Age;Gender;Income;CampaignChannel;CampaignType;AdSpend;ClickThroughRate;ConversionRate;WebsiteVisits;PagesPerVisit;TimeOnSite;SocialShares;EmailOpens;EmailClicks;PreviousPurchases;LoyaltyPoints;AdvertisingPlatform;AdvertisingTool;Conversion
8194;44;Male;111269,00;SEO;Consideration;294,08;0,18;0,15;20;1,37;10,18;16;10;3;2;1529;IsConfid;ToolConfid;1
8195;69;Female;97994,00;Referral;Consideration;7190,00;0,08;0,03;42;8,47;14,23;52;7;5;1;50;IsConfid;ToolConfid;1
8196;30;Female;82878,00;SEO;Retention;1110,40;0,24;0,17;38;7,65;5,11;39;5;0;0;844;IsConfid;ToolConfid;0
8197;58;Male;118331,00;PPC;Consideration;7323,52;0,15;0,14;12;1,48;4,02;69;15;8;1;523;IsConfid;ToolConfid;1
8198;20;Female;40615,00;Email;Retention;5318,47;0,01;0,09;18;2,31;5,80;49;19;6;3;882;IsConfid;ToolConfid;1
8199;56;Male;31164,00;Social Media;Awareness;4428,82;0,18;0,17;25;10,00;13,33;67;19;0;3;2141;IsConfid;ToolConfid;1
8200;23;Female;59316,00;Referral;Consideration;6937,60;0,24;0,05;35;6,86;7,16;14;2;9;6;3012;IsConfid;ToolConfid;1
8201;25;Female;88560,00;PPC;Consideration;460,07;0,08;0,06;43;8,20;14,30;71;7;1;2;1764;IsConfid;ToolConfid;1
8202;44;Female;49559,00;Social Media;Consideration;2312,36;0,02;0,04;45;4,50;4,01;33;12;4;6;2956;IsConfid;ToolConfid;1
8203;26;Male;82968,00;SEO;Conversion;6202,76;0,24;0,08;32;5,66;3,70;29;9;2;3;1014;IsConfid;ToolConfid;1
8204;54;Male;86800,00;Social Media;Retention;8487,43;0,29;0,20;39;6,58;10,34;86;7;0;8;780;IsConfid;ToolConfid;1
8205;50;Male;29047,00;Email;Retention;3872,97;0,03;0,04;15;8,25;4,73;72;9;4;6;155;IsConfid;ToolConfid;0
8206;68;Male;64985,00;Social Media;Conversion;2661,74;0,28;0,17;18;4,05;2,37;23;12;7;1;4216;IsConfid;ToolConfid;1
8207;59;Male;92123,00;Social Media;Retention;5235,49;0,11;0,13;36;7,05;5,95;7;2;0;8;4398;IsConfid;ToolConfid;1
8208;61;Female;26577,00;SEO;Awareness;6260,92;0,28;0,01;13;7,98;4,36;56;3;5;8;446;IsConfid;ToolConfid;1
8209;41;Female;103171,00;SEO;Conversion;4259,02;0,20;0,19;43;8,25;6,49;69;15;0;1;3419;IsConfid;ToolConfid;1
8210;32;Female;131100,00;Referral;Retention;8779,44;0,27;0,19;43;5,49;3,20;24;2;7;7;1404;IsConfid;ToolConfid;1
8211;49;Female;23870,00;SEO;Awareness;5282,04;0,24;0,19;29;5,26;14,38;76;8;4;6;3153;IsConfid;ToolConfid;1
8212;49;Male;54094,00;Social Media;Retention;454,65;0,02;0,11;30;1,94;12,12;33;18;2;0;2301;IsConfid;ToolConfid;0
8213;41;Female;75329,00;Email;Conversion;2308,23;0,03;0,05;19;5,48;12,69;24;11;7;0;1720;IsConfid;ToolConfid;1
8214;58;Male;29217,00;SEO;Retention;4561,41;0,16;0,08;43;7,32;4,82;17;5;9;7;2906;IsConfid;ToolConfid;1
8215;69;Female;135049,00;Referral;Awareness;7007,48;0,05;0,13;42;9,29;12,92;72;3;7;9;2689;IsConfid;ToolConfid;1
8216;66;Female;103138,00;Referral;Awareness;2275,55;0,14;0,08;46;2,13;9,07;96;13;2;4;4126;IsConfid;ToolConfid;1
8217;66;Female;86141,00;Social Media;Awareness;9764,95;0,29;0,14;6;9,72;1,32;69;0;6;8;3798;IsConfid;ToolConfid;1
8218;69;Male;42343,00;SEO;Retention;3253,73;0,10;0,16;41;3,11;2,72;13;7;0;2;2072;IsConfid;ToolConfid;1
8219;29;Female;148307,00;SEO;Conversion;5371,55;0,15;0,05;36;2,58;6,97;5;18;2;2;3106;IsConfid;ToolConfid;1
8220;56;Female;70822,00;Referral;Retention;287,77;0,12;0,09;46;2,03;6,21;81;15;6;7;1749;IsConfid;ToolConfid;1
8221;19;Male;33003,00;SEO;Consideration;8860,42;0,19;0,19;1;9,91;12,03;89;7;2;4;3873;IsConfid;ToolConfid;1
8222;20;Female;128793,00;Social Media;Conversion;7909,46;0,07;0,06;21;6,05;13,17;35;4;6;0;2220;IsConfid;ToolConfid;1
8223;66;Female;79538,00;Email;Consideration;2035,03;0,09;0,08;12;3,44;13,04;35;7;2;8;534;IsConfid;ToolConfid;1
8224;54;Female;52089,00;Social Media;Retention;9339,04;0,26;0,02;45;3,86;5,94;74;16;2;1;3945;IsConfid;ToolConfid;1
8225;66;Male;73595,00;SEO;Conversion;3226,81;0,25;0,07;37;9,55;9,72;17;5;1;6;2138;IsConfid;ToolConfid;1
8226;34;Male;103197,00;Social Media;Consideration;6952,64;0,24;0,08;30;9,10;7,71;14;2;4;7;3657;IsConfid;ToolConfid;1
8227;66;Male;102318,00;PPC;Retention;8207,87;0,23;0,03;0;4,15;13,39;93;19;0;3;783;IsConfid;ToolConfid;1
8228;19;Male;50029,00;PPC;Conversion;7435,05;0,14;0,01;46;1,57;13,39;88;10;3;2;3651;IsConfid;ToolConfid;1
8229;19;Male;99023,00;SEO;Awareness;9184,07;0,22;0,12;42;8,50;1,28;15;12;3;0;625;IsConfid;ToolConfid;1
8230;45;Male;71324,00;SEO;Awareness;8656,32;0,12;0,07;12;9,23;8,80;75;18;9;9;397;IsConfid;ToolConfid;1
8231;40;Female;71962,00;Email;Awareness;9946,65;0,04;0,01;16;8,54;7,80;13;19;2;6;3919;IsConfid;ToolConfid;1
8232;54;Female;133037,00;Social Media;Consideration;1907,85;0,12;0,17;3;9,22;11,67;46;2;4;6;3182;IsConfid;ToolConfid;1
8233;49;Male;59042,00;Email;Consideration;3117,14;0,06;0,12;42;6,18;3,34;53;18;3;8;3922;IsConfid;ToolConfid;1
8234;50;Male;107601,00;SEO;Retention;6398,64;0,12;0,04;30;8,56;10,58;57;19;7;5;4473;IsConfid;ToolConfid;1
8235;18;Female;96380,00;SEO;Awareness;7357,17;0,10;0,17;32;9,50;11,21;76;6;7;3;2690;IsConfid;ToolConfid;1
8236;36;Male;104859,00;Referral;Consideration;5392,59;0,18;0,06;13;9,01;0,89;29;10;9;0;2345;IsConfid;ToolConfid;1
8237;19;Female;110933,00;Email;Awareness;831,89;0,11;0,05;20;6,28;6,75;99;8;0;5;1206;IsConfid;ToolConfid;1
8238;61;Female;65957,00;SEO;Retention;8431,79;0,21;0,18;21;7,72;14,69;45;14;7;1;4289;IsConfid;ToolConfid;1
8239;43;Female;102864,00;PPC;Conversion;9612,66;0,16;0,04;4;7,49;4,86;15;11;8;9;1747;IsConfid;ToolConfid;1
8240;49;Female;146358,00;Referral;Consideration;4114,62;0,28;0,18;36;8,23;13,33;0;11;3;8;2612;IsConfid;ToolConfid;1
8241;23;Female;63739,00;Social Media;Consideration;2325,64;0,04;0,16;31;3,06;9,01;40;5;7;6;4505;IsConfid;ToolConfid;1
8242;49;Female;58733,00;Referral;Conversion;291,21;0,21;0,07;2;1,02;4,80;92;16;8;0;4114;IsConfid;ToolConfid;1
8243;21;Male;65389,00;Social Media;Consideration;2449,26;0,20;0,02;40;5,59;12,62;26;17;1;3;4468;IsConfid;ToolConfid;1
8244;28;Female;49715,00;PPC;Retention;7029,20;0,29;0,03;12;7,89;14,86;76;8;8;4;3953;IsConfid;ToolConfid;1
8245;34;Female;59116,00;Social Media;Consideration;9124,73;0,12;0,03;10;2,13;11,26;61;10;5;2;110;IsConfid;ToolConfid;1
8246;55;Male;76922,00;Email;Consideration;1025,78;0,10;0,18;49;5,80;1,39;80;18;8;8;865;IsConfid;ToolConfid;1
8247;41;Male;76251,00;Social Media;Conversion;5577,27;0,06;0,09;41;3,83;1,26;27;9;7;8;2351;IsConfid;ToolConfid;1
8248;22;Male;81794,00;Social Media;Retention;6985,76;0,09;0,02;37;8,54;7,63;19;10;3;8;1719;IsConfid;ToolConfid;1
8249;69;Female;37580,00;Referral;Awareness;2836,17;0,16;0,12;23;1,90;0,59;54;5;6;1;156;IsConfid;ToolConfid;0
8250;51;Male;135900,00;PPC;Awareness;5741,98;0,25;0,05;8;8,63;10,30;50;8;2;2;1588;IsConfid;ToolConfid;1
8251;23;Male;20823,00;Social Media;Conversion;7180,96;0,09;0,05;12;6,50;0,74;68;15;0;9;1817;IsConfid;ToolConfid;1
8252;39;Male;148001,00;Email;Retention;8393,42;0,06;0,04;21;9,28;14,61;87;2;3;6;2976;IsConfid;ToolConfid;1
8253;28;Female;112008,00;Referral;Conversion;4579,75;0,09;0,15;17;9,42;13,27;72;15;3;5;1732;IsConfid;ToolConfid;1
8254;65;Male;27084,00;PPC;Conversion;7503,79;0,04;0,01;9;8,28;12,32;96;17;4;7;3689;IsConfid;ToolConfid;1
8255;33;Female;97991,00;PPC;Awareness;3087,65;0,28;0,09;46;5,77;12,28;33;18;3;0;2632;IsConfid;ToolConfid;1
8256;50;Female;30607,00;SEO;Retention;2209,16;0,26;0,03;11;2,28;12,60;26;15;8;7;474;IsConfid;ToolConfid;1
8257;26;Female;102455,00;Email;Retention;1954,41;0,10;0,11;29;3,03;6,80;96;3;4;0;3193;IsConfid;ToolConfid;1
8258;23;Female;132540,00;Referral;Conversion;3652,84;0,08;0,08;46;4,76;11,98;37;4;4;5;2234;IsConfid;ToolConfid;1
8259;33;Male;104930,00;Referral;Awareness;455,21;0,27;0,02;45;7,56;5,82;28;9;7;7;1498;IsConfid;ToolConfid;1
8260;46;Male;134540,00;Email;Retention;2901,62;0,01;0,10;18;5,90;12,80;34;18;6;9;3545;IsConfid;ToolConfid;1
8261;20;Female;96355,00;PPC;Conversion;6557,01;0,18;0,12;18;4,94;9,46;19;18;1;6;3300;IsConfid;ToolConfid;1
8262;37;Male;142225,00;Social Media;Consideration;6514,40;0,28;0,06;9;5,30;5,70;18;2;0;2;3202;IsConfid;ToolConfid;1
8263;53;Male;31969,00;Email;Awareness;828,18;0,16;0,16;0;7,67;11,31;4;7;0;6;3769;IsConfid;ToolConfid;1
8264;36;Female;83059,00;Referral;Retention;2945,41;0,01;0,08;6;1,31;4,02;24;18;0;2;916;IsConfid;ToolConfid;0
8265;43;Male;37333,00;Email;Retention;5738,62;0,07;0,15;10;4,98;14,49;92;16;9;2;3069;IsConfid;ToolConfid;1
8266;20;Female;97236,00;PPC;Retention;3253,67;0,28;0,12;3;6,15;10,14;25;0;5;4;1636;IsConfid;ToolConfid;1
8267;36;Male;147182,00;SEO;Awareness;4238,08;0,01;0,18;35;6,30;6,32;50;12;4;1;1447;IsConfid;ToolConfid;1
8268;37;Female;117328,00;SEO;Conversion;7156,83;0,12;0,11;20;6,57;8,49;65;10;8;0;4807;IsConfid;ToolConfid;1
8269;49;Female;118847,00;Social Media;Consideration;191,74;0,24;0,05;21;1,48;11,19;60;11;5;3;2629;IsConfid;ToolConfid;1
8270;24;Female;56668,00;Social Media;Retention;2836,30;0,25;0,17;9;6,02;12,06;14;1;9;3;4152;IsConfid;ToolConfid;1
8271;69;Male;31945,00;PPC;Awareness;1509,49;0,15;0,16;22;5,95;14,64;44;9;9;3;2693;IsConfid;ToolConfid;1
8272;58;Female;122528,00;Social Media;Retention;1363,33;0,08;0,19;4;8,69;3,53;5;8;4;9;4470;IsConfid;ToolConfid;1
8273;50;Female;66526,00;SEO;Conversion;9594,50;0,18;0,03;47;7,84;7,81;57;15;6;9;1722;IsConfid;ToolConfid;1
8274;57;Female;67717,00;PPC;Consideration;3827,95;0,09;0,12;11;1,28;1,83;0;3;4;8;3878;IsConfid;ToolConfid;0
8275;56;Male;79426,00;PPC;Retention;5318,18;0,08;0,10;29;6,00;1,69;72;15;0;2;3197;IsConfid;ToolConfid;1
8276;35;Female;121170,00;PPC;Awareness;7364,84;0,24;0,14;32;7,22;2,01;42;3;8;5;1604;IsConfid;ToolConfid;1
8277;57;Female;104166,00;Email;Conversion;569,73;0,05;0,20;36;6,22;4,26;15;6;3;6;3401;IsConfid;ToolConfid;1
8278;18;Female;136524,00;Social Media;Consideration;2486,12;0,01;0,11;17;7,09;10,60;13;14;4;6;563;IsConfid;ToolConfid;1
8279;28;Female;126572,00;Referral;Awareness;8338,26;0,11;0,14;3;2,05;12,99;73;10;3;4;1894;IsConfid;ToolConfid;1
8280;45;Male;110480,00;SEO;Retention;8633,71;0,15;0,08;26;2,52;6,82;18;9;5;1;3109;IsConfid;ToolConfid;1
8281;42;Female;108896,00;Social Media;Awareness;3792,21;0,21;0,07;46;6,24;8,55;50;9;8;1;3654;IsConfid;ToolConfid;1
8282;67;Female;98349,00;SEO;Consideration;3811,13;0,24;0,07;22;8,21;3,49;7;5;0;8;2414;IsConfid;ToolConfid;1
8283;40;Female;135036,00;Social Media;Conversion;7593,28;0,20;0,02;5;1,23;11,97;47;19;3;0;1609;IsConfid;ToolConfid;1
8284;48;Female;24601,00;Referral;Conversion;3021,20;0,19;0,06;6;4,93;13,38;11;4;9;0;184;IsConfid;ToolConfid;1
8285;47;Female;32930,00;SEO;Retention;1259,23;0,20;0,04;18;9,93;7,54;69;19;2;7;3718;IsConfid;ToolConfid;1
8286;59;Female;24333,00;Referral;Retention;2649,60;0,09;0,10;45;7,89;2,83;34;0;2;6;3377;IsConfid;ToolConfid;0
8287;52;Male;90935,00;SEO;Retention;3934,71;0,12;0,10;14;5,05;0,57;69;14;7;8;1863;IsConfid;ToolConfid;1
8288;24;Male;140384,00;Email;Retention;616,83;0,19;0,16;47;1,88;8,28;5;13;7;5;295;IsConfid;ToolConfid;1
8289;33;Female;37839,00;Email;Consideration;4838,93;0,03;0,11;21;4,23;7,72;98;3;6;2;4135;IsConfid;ToolConfid;1
8290;43;Female;71337,00;SEO;Retention;7426,07;0,10;0,10;31;2,39;13,92;10;11;9;1;4697;IsConfid;ToolConfid;1
8291;65;Male;60204,00;SEO;Awareness;5186,08;0,13;0,05;14;9,29;1,03;37;14;4;6;3949;IsConfid;ToolConfid;1
8292;69;Male;40195,00;Referral;Consideration;811,76;0,16;0,17;5;7,17;2,66;90;16;1;0;4347;IsConfid;ToolConfid;0
8293;66;Male;47848,00;PPC;Consideration;4457,48;0,15;0,03;5;8,70;3,37;25;15;4;7;3664;IsConfid;ToolConfid;1
8294;19;Female;109229,00;SEO;Retention;7118,16;0,22;0,20;5;9,08;8,43;27;14;3;7;1192;IsConfid;ToolConfid;1
8295;18;Male;133251,00;Social Media;Consideration;675,16;0,15;0,10;11;6,46;4,63;71;7;7;8;184;IsConfid;ToolConfid;1
8296;65;Female;132265,00;Social Media;Awareness;692,49;0,27;0,05;1;1,06;3,48;88;11;5;8;2086;IsConfid;ToolConfid;0
8297;29;Female;149703,00;Social Media;Consideration;3768,95;0,12;0,08;24;6,00;7,96;82;17;0;8;4761;IsConfid;ToolConfid;1
8298;22;Female;60854,00;Email;Consideration;2030,14;0,16;0,01;3;8,22;1,09;79;13;4;6;2142;IsConfid;ToolConfid;1
8299;54;Female;121986,00;Referral;Awareness;9354,33;0,01;0,04;5;3,83;14,64;49;1;7;2;4402;IsConfid;ToolConfid;1
8300;49;Female;70998,00;Email;Awareness;5855,30;0,10;0,07;41;9,35;12,98;57;11;0;9;4678;IsConfid;ToolConfid;1
8301;26;Male;87390,00;Social Media;Consideration;2944,52;0,26;0,12;36;9,97;4,44;25;1;0;5;2105;IsConfid;ToolConfid;1
8302;58;Female;51558,00;SEO;Conversion;7077,29;0,11;0,03;37;5,94;5,37;43;17;2;5;4118;IsConfid;ToolConfid;1
8303;52;Female;22985,00;Social Media;Consideration;3811,80;0,08;0,14;13;5,78;4,07;14;3;0;1;297;IsConfid;ToolConfid;0
8304;36;Female;81794,00;SEO;Awareness;1407,94;0,17;0,17;46;6,90;13,96;75;8;5;3;859;IsConfid;ToolConfid;1
8305;65;Male;63585,00;Referral;Awareness;2448,60;0,03;0,12;18;6,10;9,97;23;7;4;1;935;IsConfid;ToolConfid;1
8306;33;Male;104814,00;PPC;Awareness;6463,20;0,16;0,07;6;2,44;8,06;76;6;4;2;701;IsConfid;ToolConfid;1
8307;20;Male;60264,00;SEO;Conversion;613,57;0,10;0,03;17;3,44;7,87;58;12;2;6;2828;IsConfid;ToolConfid;1
8308;37;Male;53326,00;Email;Awareness;2799,62;0,12;0,01;43;2,82;2,91;56;11;1;7;3241;IsConfid;ToolConfid;0
8309;41;Female;104816,00;Social Media;Retention;2162,28;0,24;0,15;7;1,65;14,46;16;11;0;0;3649;IsConfid;ToolConfid;0
8310;50;Male;79261,00;Social Media;Retention;2091,24;0,20;0,13;27;2,26;13,76;76;12;1;7;2602;IsConfid;ToolConfid;1
8311;41;Female;54022,00;Social Media;Conversion;6859,35;0,14;0,10;20;9,75;14,31;80;18;9;7;560;IsConfid;ToolConfid;1
8312;69;Male;35667,00;SEO;Awareness;8275,59;0,18;0,03;34;5,99;4,72;0;3;8;6;1675;IsConfid;ToolConfid;1
8313;28;Male;38065,00;Referral;Awareness;7187,08;0,23;0,05;46;2,13;7,41;10;1;9;6;1269;IsConfid;ToolConfid;1
8314;66;Female;134382,00;SEO;Retention;6492,71;0,23;0,16;9;7,42;8,02;19;12;4;2;2087;IsConfid;ToolConfid;1
8315;25;Male;148145,00;Email;Retention;9172,87;0,06;0,10;27;5,29;7,60;30;10;7;8;4987;IsConfid;ToolConfid;1
8316;53;Male;107191,00;Social Media;Consideration;678,08;0,10;0,19;18;3,02;0,78;98;6;2;2;507;IsConfid;ToolConfid;0
8317;55;Female;30006,00;SEO;Conversion;1758,08;0,11;0,20;43;9,49;12,58;38;8;4;6;2907;IsConfid;ToolConfid;1
8318;57;Female;91819,00;Social Media;Consideration;4202,63;0,06;0,16;34;3,02;11,32;62;6;6;7;1655;IsConfid;ToolConfid;1
8319;37;Male;127158,00;Email;Conversion;3787,27;0,01;0,06;27;1,88;7,38;5;2;1;1;4095;IsConfid;ToolConfid;0
8320;52;Female;65076,00;PPC;Awareness;4238,71;0,06;0,05;45;2,85;4,38;98;2;2;3;4227;IsConfid;ToolConfid;0
8321;65;Female;88861,00;PPC;Awareness;2143,90;0,24;0,06;48;9,21;9,71;27;0;2;3;4187;IsConfid;ToolConfid;1
8322;42;Female;116319,00;PPC;Conversion;1580,08;0,17;0,20;2;8,72;2,51;50;0;8;6;3625;IsConfid;ToolConfid;1
8323;52;Male;70393,00;Social Media;Consideration;5141,01;0,11;0,07;38;9,05;14,96;52;19;0;5;2268;IsConfid;ToolConfid;1
8324;42;Male;23143,00;SEO;Retention;9287,72;0,19;0,14;26;9,25;2,32;43;13;8;9;2928;IsConfid;ToolConfid;1
8325;46;Male;121341,00;Social Media;Conversion;3980,50;0,22;0,19;16;1,70;1,35;64;1;0;5;1301;IsConfid;ToolConfid;1
8326;35;Male;77505,00;Referral;Conversion;529,20;0,11;0,17;14;7,40;9,38;79;10;9;5;4163;IsConfid;ToolConfid;1
8327;63;Female;32417,00;SEO;Conversion;7091,06;0,15;0,12;41;6,98;7,22;11;9;6;8;1607;IsConfid;ToolConfid;1
8328;35;Female;51300,00;Email;Awareness;2981,94;0,03;0,04;38;9,94;10,93;27;14;3;3;4166;IsConfid;ToolConfid;1
8329;19;Female;112062,00;PPC;Conversion;2526,44;0,18;0,04;21;7,43;2,36;78;10;9;9;2439;IsConfid;ToolConfid;1
8330;52;Male;48896,00;SEO;Awareness;3310,15;0,11;0,10;19;8,13;5,77;71;7;7;1;4625;IsConfid;ToolConfid;1
8331;33;Female;136469,00;SEO;Retention;7265,77;0,14;0,19;26;7,43;7,76;67;0;0;1;2107;IsConfid;ToolConfid;1
8332;58;Male;122979,00;PPC;Retention;8206,31;0,13;0,18;34;6,59;6,98;94;5;0;8;4552;IsConfid;ToolConfid;1
8333;53;Female;70629,00;Email;Consideration;5921,76;0,19;0,04;46;5,98;8,95;29;19;5;3;444;IsConfid;ToolConfid;1
8334;50;Female;47606,00;Social Media;Awareness;3292,54;0,18;0,06;4;9,72;1,98;34;7;4;9;739;IsConfid;ToolConfid;1
8335;21;Female;59916,00;Social Media;Retention;3173,73;0,13;0,12;1;9,43;7,80;5;18;4;8;542;IsConfid;ToolConfid;1
8336;50;Female;81330,00;SEO;Retention;1330,65;0,01;0,10;40;4,94;8,54;84;16;1;0;4558;IsConfid;ToolConfid;1
8337;31;Male;27551,00;PPC;Consideration;9339,68;0,19;0,03;49;3,56;13,27;29;13;1;1;3824;IsConfid;ToolConfid;1
8338;38;Female;134794,00;Referral;Consideration;6417,58;0,27;0,08;44;5,58;8,78;79;3;3;6;1191;IsConfid;ToolConfid;1
8339;65;Female;120972,00;Email;Consideration;367,05;0,23;0,19;19;7,72;8,44;62;1;1;6;201;IsConfid;ToolConfid;1
8340;37;Female;139623,00;Social Media;Awareness;6657,43;0,29;0,19;6;4,61;12,28;7;15;3;0;1479;IsConfid;ToolConfid;1
8341;25;Female;76422,00;Email;Conversion;4526,82;0,05;0,12;35;5,84;1,44;90;19;4;7;3672;IsConfid;ToolConfid;1
8342;24;Female;135852,00;Email;Awareness;9728,32;0,07;0,13;7;3,69;9,90;32;1;3;6;3747;IsConfid;ToolConfid;1
8343;20;Male;133216,00;Email;Consideration;8208,78;0,17;0,05;26;4,85;12,27;42;10;5;9;4101;IsConfid;ToolConfid;1
8344;34;Female;135845,00;PPC;Conversion;1796,03;0,08;0,15;5;9,62;1,87;75;13;2;1;1558;IsConfid;ToolConfid;0
8345;50;Male;87782,00;PPC;Retention;7229,10;0,02;0,02;23;2,93;12,27;42;17;1;0;4707;IsConfid;ToolConfid;0
8346;65;Female;85391,00;PPC;Awareness;4907,10;0,13;0,05;35;9,90;11,91;44;9;0;1;3004;IsConfid;ToolConfid;1
8347;29;Female;124957,00;SEO;Consideration;1951,75;0,09;0,01;4;2,94;0,51;86;11;4;6;854;IsConfid;ToolConfid;0
8348;68;Male;143546,00;PPC;Consideration;7017,53;0,09;0,08;19;3,87;4,07;53;10;3;9;628;IsConfid;ToolConfid;1
8349;39;Female;145006,00;SEO;Conversion;5519,14;0,29;0,17;19;1,78;2,69;64;8;8;3;1315;IsConfid;ToolConfid;1
8350;39;Male;83411,00;Social Media;Awareness;400,70;0,08;0,20;40;7,77;7,91;6;15;9;5;1365;IsConfid;ToolConfid;1
8351;63;Female;129437,00;Social Media;Retention;6501,22;0,05;0,14;39;1,16;13,75;35;7;0;4;2390;IsConfid;ToolConfid;1
8352;47;Female;93185,00;Social Media;Retention;6386,37;0,05;0,15;33;8,09;9,24;24;4;8;7;840;IsConfid;ToolConfid;1
8353;55;Female;135199,00;Social Media;Conversion;1526,44;0,24;0,06;38;6,19;9,23;84;14;7;6;2332;IsConfid;ToolConfid;1
8354;55;Female;126745,00;Social Media;Conversion;3554,98;0,22;0,11;49;7,74;2,28;36;14;9;6;3517;IsConfid;ToolConfid;1
8355;62;Female;20888,00;PPC;Retention;5900,40;0,05;0,15;9;8,05;10,16;11;16;3;8;4516;IsConfid;ToolConfid;1
8356;68;Male;127519,00;Referral;Conversion;1473,95;0,07;0,10;2;2,12;13,38;31;1;1;3;1188;IsConfid;ToolConfid;0
8357;25;Female;147574,00;PPC;Conversion;8541,96;0,23;0,03;48;1,19;6,73;48;12;2;8;3360;IsConfid;ToolConfid;1
8358;44;Female;77135,00;Referral;Awareness;372,11;0,09;0,15;33;2,52;10,39;37;10;9;2;1777;IsConfid;ToolConfid;1
8359;44;Male;49424,00;PPC;Conversion;1118,09;0,29;0,05;34;4,46;4,78;55;0;8;2;303;IsConfid;ToolConfid;1
8360;51;Male;61559,00;Social Media;Consideration;1249,46;0,17;0,03;36;1,66;4,40;79;8;9;4;998;IsConfid;ToolConfid;0
8361;38;Male;137710,00;Email;Consideration;5328,26;0,07;0,10;44;5,11;3,18;64;3;1;9;1103;IsConfid;ToolConfid;1
8362;47;Male;137218,00;Referral;Consideration;6239,13;0,26;0,02;44;3,57;4,00;25;15;7;2;1043;IsConfid;ToolConfid;1
8363;50;Female;31075,00;Email;Conversion;4097,03;0,10;0,13;37;4,27;5,47;56;15;9;8;73;IsConfid;ToolConfid;1
8364;45;Female;42699,00;Social Media;Retention;2957,80;0,09;0,13;45;9,46;8,72;13;2;0;0;7;IsConfid;ToolConfid;0
8365;64;Female;67972,00;Referral;Consideration;8112,24;0,10;0,06;22;7,52;11,82;55;17;3;5;4951;IsConfid;ToolConfid;1
8366;50;Male;136752,00;Email;Awareness;776,03;0,23;0,19;36;6,92;4,70;69;6;2;6;1939;IsConfid;ToolConfid;1
8367;22;Male;29950,00;PPC;Conversion;2874,89;0,06;0,17;20;6,88;2,94;40;9;9;0;3724;IsConfid;ToolConfid;1
8368;65;Male;25413,00;Social Media;Retention;487,24;0,12;0,03;26;6,00;7,02;50;9;1;4;1420;IsConfid;ToolConfid;1
8369;36;Female;59305,00;PPC;Retention;237,51;0,02;0,15;0;5,62;11,95;83;6;2;8;1256;IsConfid;ToolConfid;1
8370;21;Female;148821,00;PPC;Conversion;3598,46;0,25;0,08;8;8,94;6,15;66;0;2;5;2974;IsConfid;ToolConfid;1
8371;52;Female;23569,00;Social Media;Conversion;2028,75;0,11;0,15;2;1,68;13,74;11;16;8;3;1806;IsConfid;ToolConfid;1
8372;66;Female;86778,00;Referral;Awareness;2756,82;0,08;0,16;37;3,60;4,09;96;19;2;3;2382;IsConfid;ToolConfid;1
8373;34;Female;122633,00;SEO;Conversion;8227,38;0,18;0,04;35;1,94;11,50;48;4;8;4;1761;IsConfid;ToolConfid;1
8374;61;Female;50085,00;SEO;Conversion;1713,50;0,21;0,14;33;1,10;7,28;0;10;3;4;46;IsConfid;ToolConfid;1
8375;45;Female;96023,00;Social Media;Retention;7824,31;0,25;0,17;29;1,12;2,05;18;1;0;5;4605;IsConfid;ToolConfid;1
8376;47;Female;103845,00;SEO;Consideration;6783,00;0,11;0,07;30;1,22;4,58;65;9;7;2;3107;IsConfid;ToolConfid;1
8377;46;Male;116307,00;Email;Consideration;3331,81;0,25;0,03;29;7,14;12,94;57;13;9;3;2911;IsConfid;ToolConfid;1
8378;63;Female;112174,00;Referral;Retention;5510,91;0,14;0,02;15;2,00;0,59;86;5;4;4;1278;IsConfid;ToolConfid;1
8379;23;Female;56163,00;PPC;Conversion;4499,91;0,04;0,03;28;2,82;11,47;71;1;1;1;3027;IsConfid;ToolConfid;0
8380;52;Female;69592,00;PPC;Awareness;1371,11;0,26;0,01;5;4,77;12,27;97;6;8;9;2840;IsConfid;ToolConfid;1
8381;58;Male;107151,00;Social Media;Consideration;9081,13;0,17;0,07;13;3,42;2,24;3;9;6;3;3124;IsConfid;ToolConfid;1
8382;54;Female;77333,00;PPC;Conversion;5739,22;0,18;0,07;9;8,35;14,45;7;17;5;6;1109;IsConfid;ToolConfid;1
8383;41;Female;137431,00;Email;Consideration;8814,38;0,28;0,03;23;6,61;13,15;26;0;1;3;4290;IsConfid;ToolConfid;1
8384;46;Male;28039,00;Email;Retention;8255,88;0,17;0,13;35;4,00;3,09;25;11;5;7;1960;IsConfid;ToolConfid;1
8385;66;Female;28198,00;Social Media;Consideration;889,78;0,01;0,20;23;3,86;4,00;96;3;6;0;1704;IsConfid;ToolConfid;0
8386;63;Male;54354,00;PPC;Retention;2151,98;0,26;0,18;6;7,15;12,37;42;0;4;8;4675;IsConfid;ToolConfid;1
8387;48;Male;135513,00;SEO;Retention;1538,09;0,09;0,06;48;2,54;8,42;39;13;4;4;2001;IsConfid;ToolConfid;1
8388;52;Male;23824,00;SEO;Retention;8324,72;0,16;0,16;36;3,52;13,88;49;8;3;1;167;IsConfid;ToolConfid;1
8389;50;Male;70420,00;Referral;Awareness;8638,22;0,07;0,19;45;4,18;14,70;66;9;9;5;3476;IsConfid;ToolConfid;1
